From_Date,To_Date
08/18/2023,08/28/2023

CourierId,VoucherNum,Courier_type,pieces,PickupId,VoucherNum2,pAddr1,Paddr21,City_State,Pu_Tm,VoucherNum3,dAddr1,Paddr22,Dcity_Dstate,Del_Tm,Textbox37,Total_Amount
,33429302 / 08/23/2023,PU,PCS : 1     WT : 20.00,PU#   10247303,AUTOMATION RV (F5505) ,304 W BAY AREA BLVD.,,"FONDREN, TX 77598",PU TM : ,FedEx Ship Center,12606 Fuqua St,,"HOUSTON, TX 77034",DEL TM : ,,           TotalShipment : 81        Total PCS : 81        Total WT :  1899      
,33429647 / 08/23/2023,PU,PCS : 1     WT : 20.00,PU#   10247648,AUTOMATION RV (F5505) ,304 W BAY AREA BLVD.,,"FONDREN, TX 77598",PU TM : 8/23/2023 07:55,FedEx Ship Center,12606 Fuqua St,,"HOUSTON, TX 77034",DEL TM : 8/23/2023 07:58,,           TotalShipment : 81        Total PCS : 81        Total WT :  1899      
,33429971 / 08/23/2023,PU,PCS : 1     WT : 3.00,PU#   10247966,PARK RIDGE HOSPITAL,100 HOSPITAL DR,,"HENDERSONVILLE, NC 28792",PU TM : 8/23/2023 11:20,FedEx Ship Center,620 Ferncliff Park Dr,,"FLETCHER, NC 28732",DEL TM : 8/23/2023 11:23,,           TotalShipment : 81        Total PCS : 81        Total WT :  1899      
,33433368 / 08/25/2023,PU,PCS : 1     WT : 20.00,PU#   10251363,AUTOMATION RV (F5505) ,304 W BAY AREA BLVD.,,"FONDREN, TX 77598",PU TM : ,FedEx Ship Center,12606 Fuqua St,,"HOUSTON, TX 77034",DEL TM : ,,           TotalShipment : 81        Total PCS : 81        Total WT :  1899      
,33433789 / 08/25/2023,PU,PCS : 1     WT : 20.00,PU#   10251778,AUTOMATION RV (F5505) ,304 W BAY AREA BLVD.,,"FONDREN, TX 77598",PU TM : 8/25/2023 06:52,VELOX EXPRESS C/O NGL,5701 FORTUNE CIRCLE SOUTH,,"DREXEL GARDENS, IN 46241",DEL TM : 8/25/2023 07:55,,           TotalShipment : 81        Total PCS : 81        Total WT :  1899      
,33434459 / 08/25/2023,PU,PCS : 1     WT : 3.00,PU#   10252448,PARK RIDGE HOSPITAL,100 HOSPITAL DR,,"HENDERSONVILLE, NC 28792",PU TM : 8/25/2023 11:38,INTEGRATED ONCOLOGY,3 FOREST PKWY,,"HUNTINGTON, CT 06484",DEL TM : 8/25/2023 11:41,,           TotalShipment : 81        Total PCS : 81        Total WT :  1899      
,33437823 / 08/28/2023,PU,PCS : 1     WT : 20.00,PU#   10255810,AUTOMATION RV (F5505) ,304 W BAY AREA BLVD.,,"FONDREN, TX 77598",PU TM : ,FedEx Ship Center,12606 Fuqua St,,"HOUSTON, TX 77034",DEL TM : ,,           TotalShipment : 81        Total PCS : 81        Total WT :  1899      
,33433606 / 08/25/2023,PU,PCS : 1     WT : 3.00,PU#   10251595,PARK RIDGE HOSPITAL,100 HOSPITAL DR,,"HENDERSONVILLE, NC 28792",PU TM : 8/25/2023 05:36,INTEGRATED ONCOLOGY,3 FOREST PKWY,,"HUNTINGTON, CT 06484",DEL TM : 8/25/2023 05:39,,           TotalShipment : 81        Total PCS : 81        Total WT :  1899      
,33426951 / 08/22/2023,PU,PCS : 1     WT : 20.00,PU#   10244952,AUTOMATION RV (F5505) ,304 W BAY AREA BLVD.,,"FONDREN, TX 77598",PU TM : 8/22/2023 06:26,FedEx Ship Center,12606 Fuqua St,,"HOUSTON, TX 77034",DEL TM : 8/22/2023 06:29,,           TotalShipment : 81        Total PCS : 81        Total WT :  1899      
,33437845 / 08/28/2023,PU,PCS : 1     WT : 3.00,PU#   10255832,PARK RIDGE HOSPITAL,100 HOSPITAL DR,,"HENDERSONVILLE, NC 28792",PU TM : 8/28/2023 02:41,FedEx Ship Center,620 Ferncliff Park Dr,,"FLETCHER, NC 28732",DEL TM : 8/28/2023 02:44,,           TotalShipment : 81        Total PCS : 81        Total WT :  1899      
,33434665 / 08/25/2023,PU,PCS : 1     WT : 20.00,PU#   10252654,AUTOMATION RV (F5505) ,304 W BAY AREA BLVD.,,"FONDREN, TX 77598",PU TM : 8/25/2023 12:44,VELOX EXPRESS C/O NGL,5701 FORTUNE CIRCLE SOUTH,,"DREXEL GARDENS, IN 46241",DEL TM : 8/25/2023 13:47,,           TotalShipment : 81        Total PCS : 81        Total WT :  1899      
,,,,,,,,,,,,,,,           Shipment : 81        SubTotal PCS : 81        SubTotal WT :  1899      ,           TotalShipment : 81        Total PCS : 81        Total WT :  1899      

