From_Date,To_Date
08/18/2023,08/28/2023

CourierId,VoucherNum,Courier_type,pieces,PickupId,VoucherNum2,pAddr1,Paddr21,City_State,Pu_Tm,VoucherNum3,dAddr1,Paddr22,Dcity_Dstate,Del_Tm,Textbox37,Total_Amount
,33288656 / 08/24/2023,PU,PCS : 1     WT : 151.00,PU#   10106599,FEDEX STATION,4344 N PORT CENTER WAY,,"PORTLAND, OR 97217",PU TM : 8/24/2023 23:58,CRC HEALTH OREGON INC,324 NORTHWEST DAVIS ST,,"PORTLAND, OR 97209",DEL TM : ,,           TotalShipment : 96        Total PCS : 96        Total WT :  2061      
,33290719 / 08/27/2023,PU,PCS : 1     WT : 24.00,PU#   10108662,NOTHING BUNDT CAKES,304 W BAY AREA BLVD.,,"FONDREN, TX 77598",PU TM : 8/27/2023 18:40,"PARKHILL, PHYLLIS",2100 SPACE PARK DR.,,"CLEAR LAKE, TX 77058",DEL TM : 8/27/2023 18:42,,           TotalShipment : 96        Total PCS : 96        Total WT :  2061      
,33290723 / 08/27/2023,PU,PCS : 1     WT : 50.00,PU#   10108666,PORT PLASTICS,550 E. TRIMBLE ROAD #A,,"SAN JOSE, CA 95131",PU TM : 8/27/2023 17:07,ALPHA MACHINE,933 CHITTENDEN LANE,,"CAPITOLA, CA 95010",DEL TM : ,,           TotalShipment : 96        Total PCS : 96        Total WT :  2061      
,33290727 / 08/27/2023,PU,PCS : 1     WT : 3.00,PU#   10108670,FEDEX SAMEDAY SERVICE,C/O IBC MESSENGER INC,,"DORAL, FL 33126",PU TM : 8/27/2023 20:22,CITY NATIONAL BANK OF FLORIDA,2855 S LE JEUNE RD,,"COCONUT GROVE, FL 33134",DEL TM : 8/27/2023 20:23,,           TotalShipment : 96        Total PCS : 96        Total WT :  2061      
,33290762 / 08/27/2023,PU,PCS : 1     WT : 24.00,PU#   10108705,NOTHING BUNDT CAKES,304 W BAY AREA BLVD.,,"FONDREN, TX 77598",PU TM : 8/27/2023 20:43,"PARKHILL, PHYLLIS",2100 SPACE PARK DR.,,"CLEAR LAKE, TX 77058",DEL TM : 8/27/2023 20:45,,           TotalShipment : 96        Total PCS : 96        Total WT :  2061      
,33285343 / 08/21/2023,PU,PCS : 1     WT : 20.00,PU#   10103298,AUTOMATION RV (F5505) ,304 W BAY AREA BLVD.,,"FONDREN, TX 77598",PU TM : ,FedEx Ship Center,12606 Fuqua St,,"HOUSTON, TX 77034",DEL TM : ,,           TotalShipment : 96        Total PCS : 96        Total WT :  2061      
,33285381 / 08/21/2023,PU,PCS : 1     WT : 1.00,PU#   10103336,TEST,TEST,,"BLUE ISLAND, IL 60406",PU TM : 8/21/2023 06:10,TEST DEL,TESTDEL,,"CHICAGO, IL 60606",DEL TM : ,,           TotalShipment : 96        Total PCS : 96        Total WT :  2061      
,33285385 / 08/21/2023,PU,PCS : 1     WT : 1.00,PU#   10103340,TEST,TEST,,"BLUE ISLAND, IL 60406",PU TM : 8/21/2023 06:20,TEST,TEST,,"CHICAGO, IL 60606",DEL TM : 8/21/2023 06:25,,           TotalShipment : 96        Total PCS : 96        Total WT :  2061      
,33285435 / 08/21/2023,PU,PCS : 1     WT : 3.00,PU#   10103390,PARK RIDGE HOSPITAL,100 HOSPITAL DR,,"HENDERSONVILLE, NC 28792",PU TM : 8/21/2023 08:24,FedEx Ship Center,620 Ferncliff Park Dr,,"FLETCHER, NC 28732",DEL TM : 8/21/2023 08:27,,           TotalShipment : 96        Total PCS : 96        Total WT :  2061      
,33285722 / 08/21/2023,PU,PCS : 1     WT : 20.00,PU#   10103677,AUTOMATION RV (F5505) ,304 W BAY AREA BLVD.,,"FONDREN, TX 77598",PU TM : 8/21/2023 09:34,FedEx Ship Center,12606 Fuqua St,,"HOUSTON, TX 77034",DEL TM : 8/21/2023 09:37,,           TotalShipment : 96        Total PCS : 96        Total WT :  2061      
,33286063 / 08/22/2023,PU,PCS : 1     WT : 20.00,PU#   10104018,AUTOMATION RV (F5505) ,304 W BAY AREA BLVD.,,"FONDREN, TX 77598",PU TM : ,FedEx Ship Center,12606 Fuqua St,,"HOUSTON, TX 77034",DEL TM : ,,           TotalShipment : 96        Total PCS : 96        Total WT :  2061      
,33286287 / 08/22/2023,PU,PCS : 1     WT : 20.00,PU#   10104242,AUTOMATION RV (F5505) ,304 W BAY AREA BLVD.,,"FONDREN, TX 77598",PU TM : ,FedEx Ship Center,12606 Fuqua St,,"HOUSTON, TX 77034",DEL TM : ,,           TotalShipment : 96        Total PCS : 96        Total WT :  2061      
,33286781 / 08/22/2023,PU,PCS : 1     WT : 3.00,PU#   10104736,PARK RIDGE HOSPITAL,100 HOSPITAL DR,,"HENDERSONVILLE, NC 28792",PU TM : 8/22/2023 11:46,FedEx Ship Center,620 Ferncliff Park Dr,,"FLETCHER, NC 28732",DEL TM : 8/22/2023 11:49,,           TotalShipment : 96        Total PCS : 96        Total WT :  2061      
,33286803 / 08/22/2023,PU,PCS : 1     WT : 20.00,PU#   10104758,AUTOMATION RV (F5505) ,304 W BAY AREA BLVD.,,"FONDREN, TX 77598",PU TM : 8/22/2023 12:51,FedEx Ship Center,12606 Fuqua St,,"HOUSTON, TX 77034",DEL TM : 8/22/2023 12:54,,           TotalShipment : 96        Total PCS : 96        Total WT :  2061      
,33287090 / 08/23/2023,PU,PCS : 1     WT : 3.00,PU#   10105045,PARK RIDGE HOSPITAL,100 HOSPITAL DR,,"HENDERSONVILLE, NC 28792",PU TM : 8/23/2023 01:40,FedEx Ship Center,620 Ferncliff Park Dr,,"FLETCHER, NC 28732",DEL TM : 8/23/2023 01:44,,           TotalShipment : 96        Total PCS : 96        Total WT :  2061      
,33287108 / 08/23/2023,PU,PCS : 1     WT : 20.00,PU#   10105063,AUTOMATION RV (F5505) ,304 W BAY AREA BLVD.,,"FONDREN, TX 77598",PU TM : ,FedEx Ship Center,12606 Fuqua St,,"HOUSTON, TX 77034",DEL TM : ,,           TotalShipment : 96        Total PCS : 96        Total WT :  2061      
,33287122 / 08/23/2023,PU,PCS : 1     WT : 20.00,PU#   10105077,AUTOMATION RV (F5505) ,304 W BAY AREA BLVD.,,"FONDREN, TX 77598",PU TM : ,FedEx Ship Center,12606 Fuqua St,,"HOUSTON, TX 77034",DEL TM : ,,           TotalShipment : 96        Total PCS : 96        Total WT :  2061      
,33287214 / 08/23/2023,PU,PCS : 1     WT : 3.00,PU#   10105169,PARK RIDGE HOSPITAL,100 HOSPITAL DR,,"HENDERSONVILLE, NC 28792",PU TM : 8/23/2023 03:35,FedEx Ship Center,620 Ferncliff Park Dr,,"FLETCHER, NC 28732",DEL TM : ,,           TotalShipment : 96        Total PCS : 96        Total WT :  2061      
,33287246 / 08/23/2023,PU,PCS : 1     WT : 20.00,PU#   10105201,AUTOMATION RV (F5505) ,304 W BAY AREA BLVD.,,"FONDREN, TX 77598",PU TM : 8/23/2023 03:24,FedEx Ship Center,12606 Fuqua St,,"HOUSTON, TX 77034",DEL TM : 8/23/2023 03:27,,           TotalShipment : 96        Total PCS : 96        Total WT :  2061      
,33287573 / 08/23/2023,PU,PCS : 1     WT : 20.00,PU#   10105522,AUTOMATION RV (F5505) ,304 W BAY AREA BLVD.,,"FONDREN, TX 77598",PU TM : ,FedEx Ship Center,12606 Fuqua St,,"HOUSTON, TX 77034",DEL TM : ,,           TotalShipment : 96        Total PCS : 96        Total WT :  2061      
,33288221 / 08/24/2023,PU,PCS : 1     WT : 20.00,PU#   10106170,AUTOMATION RV (F5505) ,304 W BAY AREA BLVD.,,"FONDREN, TX 77598",PU TM : ,FedEx Ship Center,12606 Fuqua St,,"HOUSTON, TX 77034",DEL TM : ,,           TotalShipment : 96        Total PCS : 96        Total WT :  2061      
,33288455 / 08/25/2023,PU,PCS : 1     WT : 3.00,PU#   10106398,PARK RIDGE HOSPITAL,100 HOSPITAL DR,,"HENDERSONVILLE, NC 28792",PU TM : 8/25/2023 00:49,FedEx Ship Center,620 Ferncliff Park Dr,,"FLETCHER, NC 28732",DEL TM : 8/25/2023 00:53,,           TotalShipment : 96        Total PCS : 96        Total WT :  2061      
,33288595 / 08/25/2023,PU,PCS : 1     WT : 20.00,PU#   10106538,AUTOMATION RV (F5505) ,304 W BAY AREA BLVD.,,"FONDREN, TX 77598",PU TM : ,FedEx Ship Center,12606 Fuqua St,,"HOUSTON, TX 77034",DEL TM : ,,           TotalShipment : 96        Total PCS : 96        Total WT :  2061      
,33288693 / 08/25/2023,PU,PCS : 1     WT : 20.00,PU#   10106636,AUTOMATION RV (F5505) ,304 W BAY AREA BLVD.,,"FONDREN, TX 77598",PU TM : 8/25/2023 02:31,FedEx Ship Center,12606 Fuqua St,,"HOUSTON, TX 77034",DEL TM : 8/25/2023 02:33,,           TotalShipment : 96        Total PCS : 96        Total WT :  2061      
,33290721 / 08/27/2023,PU,PCS : 1     WT : 3.00,PU#   10108664,PARK RIDGE HOSPITAL,100 HOSPITAL DR,,"HENDERSONVILLE, NC 28792",PU TM : 8/27/2023 19:53,FedEx Ship Center,620 Ferncliff Park Dr,,"FLETCHER, NC 28732",DEL TM : ,,           TotalShipment : 96        Total PCS : 96        Total WT :  2061      
,33290739 / 08/27/2023,PU,PCS : 1     WT : 20.00,PU#   10108682,AUTOMATION RV (F5505) ,304 W BAY AREA BLVD.,,"FONDREN, TX 77598",PU TM : 8/27/2023 19:56,FedEx Ship Center,12606 Fuqua St,,"HOUSTON, TX 77034",DEL TM : ,,           TotalShipment : 96        Total PCS : 96        Total WT :  2061      
,,,,,,,,,,,,,,,           Shipment : 96        SubTotal PCS : 96        SubTotal WT :  2061      ,           TotalShipment : 96        Total PCS : 96        Total WT :  2061      

