TitleField1,TitleField2,TitleField3,TitleField4,TitleField5,SrAlias,ClientName,QNo,Site,PartDesc,Part,Field2,Field3,Field4,Field5,SerialNo,QuarantinedQty,PartLocation,NGLStockId,InboundDate,QuarantinedBy_Date,QuarantinedReason,CategoryName,QuarantinedOn1,QuarantineSource,CarrierName,TrackingNo,ASNRef,SubTotal,Total
PART #,SERIAL#,FIELD 3#,FIELD 4#,FIELD 5#,SR#,TEST QA ACCOUNT #103272,11133,TEST FSL, PART 10327204, PART 10327204, PART 10327204, PART 10327204, PART 10327204, PART 10327204, 10000288,1,  DEFAULTBIN, 31586690, 03/07/2020,samyak         08/19/2020,Unexpected Receipt,MOBILE,WOI - 1161101, FSL Inventory Report,,,,,170
PART #,SERIAL#,FIELD 3#,FIELD 4#,FIELD 5#,SR#,TEST QA ACCOUNT #103272,11134,TEST FSL, PART 10327204, PART 10327204, PART 10327204, PART 10327204, PART 10327204, PART 10327204, 10000289,1,  DEFAULTBIN, 31586691, 03/07/2020,samyak         08/19/2020,Unexpected Receipt,MOBILE,WOI - 1161101, FSL Inventory Report,,,,,170
PART #,SERIAL#,FIELD 3#,FIELD 4#,FIELD 5#,SR#,TEST QA ACCOUNT #103272,11135,TEST FSL, PART 10327204, PART 10327204, PART 10327204, PART 10327204, PART 10327204, PART 10327204, 10000290,1,  DEFAULTBIN, 31586692, 03/07/2020,samyak         08/19/2020,Unexpected Receipt,MOBILE,WOI - 1161101, FSL Inventory Report,,,,,170
PART #,SERIAL#,FIELD 3#,FIELD 4#,FIELD 5#,SR#,TEST QA ACCOUNT #103272,11136,TEST FSL, PART 10327204, PART 10327204, PART 10327204, PART 10327204, PART 10327204, PART 10327204, 10000291,1,  DEFAULTBIN, 31586693, 03/07/2020,samyak         08/19/2020,Unexpected Receipt,MOBILE,WOI - 1161101, FSL Inventory Report,,,,,170
PART #,SERIAL#,FIELD 3#,FIELD 4#,FIELD 5#,SR#,TEST QA ACCOUNT #103272,11137,TEST FSL, PART 10327204, PART 10327204, PART 10327204, PART 10327204, PART 10327204, PART 10327204, 10000292,1,  DEFAULTBIN, 31586694, 03/07/2020,samyak         08/19/2020,Unexpected Receipt,MOBILE,WOI - 1161101, FSL Inventory Report,,,,,170
PART #,SERIAL#,FIELD 3#,FIELD 4#,FIELD 5#,SR#,TEST QA ACCOUNT #103272,11138,TEST FSL, PART 10327204, PART 10327204, PART 10327204, PART 10327204, PART 10327204, PART 10327204, 10000293,1,  DEFAULTBIN, 31586695, 03/07/2020,samyak         08/19/2020,Unexpected Receipt,MOBILE,WOI - 1161101, FSL Inventory Report,,,,,170
PART #,SERIAL#,FIELD 3#,FIELD 4#,FIELD 5#,SR#,TEST QA ACCOUNT #103272,11139,TEST FSL, PART 10327204, PART 10327204, PART 10327204, PART 10327204, PART 10327204, PART 10327204, 10000294,1,  DEFAULTBIN, 31586696, 03/07/2020,samyak         08/19/2020,Unexpected Receipt,MOBILE,WOI - 1161101, FSL Inventory Report,,,,,170
PART #,SERIAL#,FIELD 3#,FIELD 4#,FIELD 5#,SR#,TEST QA ACCOUNT #103272,11140,TEST FSL, PART 10327204, PART 10327204, PART 10327204, PART 10327204, PART 10327204, PART 10327204, 10000295,1,  DEFAULTBIN, 31586697, 03/07/2020,samyak         08/19/2020,Unexpected Receipt,MOBILE,WOI - 1161101, FSL Inventory Report,,,,,170
PART #,SERIAL#,FIELD 3#,FIELD 4#,FIELD 5#,SR#,TEST QA ACCOUNT #103272,11141,TEST FSL, PART 10327204, PART 10327204, PART 10327204, PART 10327204, PART 10327204, PART 10327204, 10000296,1,  DEFAULTBIN, 31586698, 03/07/2020,samyak         08/19/2020,Unexpected Receipt,MOBILE,WOI - 1161101, FSL Inventory Report,,,,,170
PART #,SERIAL#,FIELD 3#,FIELD 4#,FIELD 5#,SR#,TEST QA ACCOUNT #103272,11142,TEST FSL, PART 10327204, PART 10327204, PART 10327204, PART 10327204, PART 10327204, PART 10327204, 10000297,1,  DEFAULTBIN, 31586699, 03/07/2020,samyak         08/19/2020,Unexpected Receipt,MOBILE,WOI - 1161101, FSL Inventory Report,,,,,170
PART #,SERIAL#,FIELD 3#,FIELD 4#,FIELD 5#,SR#,TEST QA ACCOUNT #103272,11143,TEST FSL, PART 10327204, PART 10327204, PART 10327204, PART 10327204, PART 10327204, PART 10327204, 10000298,1,  DEFAULTBIN, 31586700, 03/07/2020,samyak         08/19/2020,Unexpected Receipt,MOBILE,WOI - 1161101, FSL Inventory Report,,,,,170
PART #,SERIAL#,FIELD 3#,FIELD 4#,FIELD 5#,SR#,TEST QA ACCOUNT #103272,11144,TEST FSL, PART 10327204, PART 10327204, PART 10327204, PART 10327204, PART 10327204, PART 10327204, 10000299,1,  DEFAULTBIN, 31586701, 03/07/2020,samyak         08/19/2020,Unexpected Receipt,MOBILE,WOI - 1161101, FSL Inventory Report,,,,,170
PART #,SERIAL#,FIELD 3#,FIELD 4#,FIELD 5#,SR#,TEST QA ACCOUNT #103272,11145,TEST FSL, PART 10327204, PART 10327204, PART 10327204, PART 10327204, PART 10327204, PART 10327204, 10000300,1,  DEFAULTBIN, 31586702, 03/07/2020,samyak         08/19/2020,Unexpected Receipt,MOBILE,WOI - 1161101, FSL Inventory Report,,,,,170
PART #,SERIAL#,FIELD 3#,FIELD 4#,FIELD 5#,SR#,TEST QA ACCOUNT #103272,11146,TEST FSL, PART 10327204, PART 10327204, PART 10327204, PART 10327204, PART 10327204, PART 10327204, 10000301,1,  DEFAULTBIN, 31586703, 03/07/2020,samyak         08/19/2020,Unexpected Receipt,MOBILE,WOI - 1161101, FSL Inventory Report,,,,,170
PART #,SERIAL#,FIELD 3#,FIELD 4#,FIELD 5#,SR#,TEST QA ACCOUNT #103272,13388,TEST FSL, PART 10327201, PART 10327201, PART API 10327201, , PART API 10327201, PART API 10327201, ,1,  DEFAULTBIN, , ,samyak         10/26/2020,Unexpected Receipt,MOBILE,WOI - 1357470, Inbound,,,,,170
PART #,SERIAL#,FIELD 3#,FIELD 4#,FIELD 5#,SR#,TEST QA ACCOUNT #103272,13389,TEST FSL, PART 10327201, PART 10327201, PART 10327201, PART 10327201, PART 10327201, PART 10327201, ,1,  DEFAULTBIN, , ,samyak         10/26/2020,Stock Out,TEST,, Direct Quarantine,FedEx,1026202001,1026202002,,170
PART #,SERIAL#,FIELD 3#,FIELD 4#,FIELD 5#,SR#,TEST QA ACCOUNT #103272,13390,TEST FSL, PART 10327203, PART 10327203, PART API 10327203, PART API 10327203, PART API 10327203, PART API 10327203, PART 10327203,25,  DEFAULTBIN, , ,mobile         10/26/2020,Stock Out,TEST,, Direct Quarantine,FedEx,TEST000000001,1026202002,,170
PART #,SERIAL#,FIELD 3#,FIELD 4#,FIELD 5#,SR#,TEST QA ACCOUNT #103272,14511,TEST FSL, ITEM001-0131-01, 00131-01, 00131-01, 00131-01, 00131-01, 00131-01, ,3,  DEFAULTBIN, , ,samyak         11/23/2020,Unexpected Receipt,MOBILE,WOI - 1369266, Inbound,FedEx,2020112301-0101,ASN REF123,,170
PART #,SERIAL#,FIELD 3#,FIELD 4#,FIELD 5#,SR#,TEST QA ACCOUNT #103272,14666,TEST FSL, ITEM001-0131-01, 00131-01, 00131-01, 00131-01, 00131-01, 00131-01, ,4,  DEFAULTBIN, , ,samyak         11/30/2020,Unexpected Receipt,MOBILE,WOI - 1371576, Inbound,FedEx,2020112301-0101,ASN REF123,,170
PART #,SERIAL#,FIELD 3#,FIELD 4#,FIELD 5#,SR#,TEST QA ACCOUNT #103272,14670,TEST FSL, ITEM001-0131-01, 00131-01, 00131-01, 00131-01, 00131-01, 00131-01, ,4,  DEFAULTBIN, , ,samyak         11/30/2020,Stock Out,MOBILE,WOI - 1371578, Inbound,FedEx,2020112301-0101,ASN REF123,,170
PART #,SERIAL#,FIELD 3#,FIELD 4#,FIELD 5#,SR#,TEST QA ACCOUNT #103272,16092,TEST FSL, PART 10327201, PART 10327201, PART API 10327201, , PART API 10327201, PART API 10327201, ,1,  DEFAULTBIN, 31646763, 04/26/2020,samyak         01/08/2021,Stock Out,MOBILE,PU# - 8185238, Outbound,,,,,170
PART #,SERIAL#,FIELD 3#,FIELD 4#,FIELD 5#,SR#,TEST QA ACCOUNT #103272,17616,TEST FSL, PART 10327203, PART 10327203, , , , , 0211202101,1,  DEFAULTBIN, , ,samyak         02/11/2021,Unexpected Receipt,TEST,, Direct Quarantine,FedEx,02112021001,021120210001,,170
PART #,SERIAL#,FIELD 3#,FIELD 4#,FIELD 5#,SR#,TEST QA ACCOUNT #103272,18725,TEST FSL, TEST, 10002, , test2, test3, test4, ,1,  DEFAULTBIN, , ,mobile         03/08/2021,Stock Out,MOBILE,, Direct Quarantine,FedEx,test,,,170
PART #,SERIAL#,FIELD 3#,FIELD 4#,FIELD 5#,SR#,TEST QA ACCOUNT #103272,18726,TEST FSL, TEST, 10002, test1, test2, test3, , ,1,  DEFAULTBIN, , ,mobile         03/08/2021,Stock Out,MOBILE,, Direct Quarantine,FedEx,test,,,170
PART #,SERIAL#,FIELD 3#,FIELD 4#,FIELD 5#,SR#,TEST QA ACCOUNT #103272,24727,TEST FSL, PART 10327203, PART 10327203, PART API 10327203, PART API 10327203, PART API 10327203, PART API 10327203, 10000016,1,  DEFAULTBIN, 30915854, 12/31/2018,asharma         07/29/2021,Adjustment-PI/CC,,WOI - 763813, FSL Inventory Report,,,,,170
PART #,SERIAL#,FIELD 3#,FIELD 4#,FIELD 5#,SR#,TEST QA ACCOUNT #103272,24728,TEST FSL, TEST 10327201, TEST 10327201, , , , , ,1,  DEFAULTBIN, 32075315, 05/19/2021,asharma         07/29/2021,Adjustment-PI/CC,MOBILE,WOI - 1461565, FSL Inventory Report,,,,,170
PART #,SERIAL#,FIELD 3#,FIELD 4#,FIELD 5#,SR#,TEST QA ACCOUNT #103272,24729,TEST FSL, TEST 10327201, TEST 10327201, , , , , ,1,  DEFAULTBIN, 32075316, 05/19/2021,asharma         07/29/2021,Adjustment-PI/CC,MOBILE,WOI - 1461566, FSL Inventory Report,,,,,170
PART #,SERIAL#,FIELD 3#,FIELD 4#,FIELD 5#,SR#,TEST QA ACCOUNT #103272,25523,TEST FSL, ITEM001-0131-01, 00131-01, , , , , ,1,  DEFAULTBIN, , ,Mthakkar         08/23/2021,Unexpected Receipt,MOBILE,, Direct Quarantine,FedEx,147852369,,,170
PART #,SERIAL#,FIELD 3#,FIELD 4#,FIELD 5#,SR#,TEST QA ACCOUNT #103272,27768,TEST FSL, PART 10327201, PART 10327201, PART API 10327201, , PART API 10327201, PART API 10327201, ,1,  DEFAULTBIN, , ,parth.doshi         10/25/2021,Stock Out,MOBILE,, Direct Quarantine,FedEx,TEST00001,,,170
PART #,SERIAL#,FIELD 3#,FIELD 4#,FIELD 5#,SR#,TEST QA ACCOUNT #103272,27769,TEST FSL, PART 10327201, PART 10327201, PART API 10327201, , PART API 10327201, PART API 10327201, ,1,  DEFAULTBIN, , ,parth.doshi         10/25/2021,Part Details Don’t Match ASN,MOBILE,WOI - 1561926, Inbound,FedEx,TEST000000001,,,170
PART #,SERIAL#,FIELD 3#,FIELD 4#,FIELD 5#,SR#,TEST QA ACCOUNT #103272,27770,TEST FSL, PART 10327203, PART 10327203, PART API 10327203, PART API 10327203, PART API 10327203, PART API 10327203, 10000744,1,  DEFAULTBIN, , ,parth.doshi         10/25/2021,Part Details Don’t Match ASN,MOBILE,WOI - 1561926, Inbound,FedEx,TEST000000001,,,170
PART #,SERIAL#,FIELD 3#,FIELD 4#,FIELD 5#,SR#,TEST QA ACCOUNT #103272,27771,TEST FSL, PART 10327201, PART 10327201, PART API 10327201, , PART API 10327201, PART API 10327201, ,1,  DEFAULTBIN, , ,parth.doshi         10/25/2021,Part Details Don’t Match ASN,MOBILE,, Direct Quarantine,FedEx,TEST000000001,,,170
PART #,SERIAL#,FIELD 3#,FIELD 4#,FIELD 5#,SR#,TEST QA ACCOUNT #103272,27772,TEST FSL, PART 10327203, PART 10327203, PART API 10327203, PART API 10327203, PART API 10327203, PART API 10327203, ,1,  DEFAULTBIN, , ,parth.doshi         10/25/2021,Part Details Don’t Match ASN,MOBILE,, Direct Quarantine,FedEx,TEST000000001,,,170
PART #,SERIAL#,FIELD 3#,FIELD 4#,FIELD 5#,SR#,TEST QA ACCOUNT #103272,27872,TEST FSL, PART 10327201, PART 10327201, , , , , ,1,  DEFAULTBIN, , ,mobile         10/27/2021,Unexpected Receipt,,, Direct Quarantine,FedEx,TEST01,,,170
PART #,SERIAL#,FIELD 3#,FIELD 4#,FIELD 5#,SR#,TEST QA ACCOUNT #103272,27873,TEST FSL, PART 10327201, PART 10327201, , , , , ,1,  DEFAULTBIN, , ,mobile         10/27/2021,Unexpected Receipt,,, Direct Quarantine,FedEx,TEST01,,,170
PART #,SERIAL#,FIELD 3#,FIELD 4#,FIELD 5#,SR#,TEST QA ACCOUNT #103272,27874,TEST FSL, PART 10327201, PART 10327201, , , , , ,1,  DEFAULTBIN, , ,mobile         10/27/2021,Unexpected Receipt,,, Direct Quarantine,FedEx,TEST01,,,170
PART #,SERIAL#,FIELD 3#,FIELD 4#,FIELD 5#,SR#,TEST QA ACCOUNT #103272,30870,TEST FSL, , te, , , , , ,1,  DEFAULTBIN, , ,samyak         12/17/2021,Stock Out,,, Direct Quarantine,FedEx,14725866666,,,170
PART #,SERIAL#,FIELD 3#,FIELD 4#,FIELD 5#,SR#,TEST QA ACCOUNT #103272,37439,TEST FSL, PART 10327202, PART 10327202, PART API 10327202, PART API 10327202, PART API 10327202, PART API 10327202, ,3,  DEFAULTBIN, , ,parth.doshi         05/19/2022,MNX/Client Request,MOBILE,WOI - 1681529, Inbound,,,,,170
PART #,SERIAL#,FIELD 3#,FIELD 4#,FIELD 5#,SR#,TEST QA ACCOUNT #103272,37440,TEST FSL, PART 10327202, PART 10327202, PART API 10327202, PART API 10327202, PART API 10327202, PART API 10327202, ,2,  DEFAULTBIN, , ,parth.doshi         05/19/2022,Adjustment-PI/CC,MOBILE,WOI - 1681531, Inbound,,,,,170
PART #,SERIAL#,FIELD 3#,FIELD 4#,FIELD 5#,SR#,TEST QA ACCOUNT #103272,37441,TEST FSL, PART 10327202, PART 10327202, PART API 10327202, PART API 10327202, PART API 10327202, PART API 10327202, ,2,  DEFAULTBIN, , ,parth.doshi         05/19/2022,Expected Parts Not Received,MOBILE,WOI - 1681533, Inbound,,,,,170
PART #,SERIAL#,FIELD 3#,FIELD 4#,FIELD 5#,SR#,TEST QA ACCOUNT #103272,38343,TEST FSL, TEST/06001, TEST001, TEST001, TEST001, TEST001, TEST001, ,1,  TEST01, 30717495, 06/15/2018,mobile         06/06/2022,,,WOI - 1688526, Cycle Count,,,,,170
PART #,SERIAL#,FIELD 3#,FIELD 4#,FIELD 5#,SR#,TEST QA ACCOUNT #103272,38691,TEST FSL, PART 10327202, PART 10327202, PART API 10327202, PART API 10327202, PART API 10327202, PART API 10327202, ,1,  DEFAULTBIN, , ,manthan.doshi         06/13/2022,Stock Out,MOBILE,, Direct Quarantine,FedEx,01231324456,,,170
PART #,SERIAL#,FIELD 3#,FIELD 4#,FIELD 5#,SR#,TEST QA ACCOUNT #103272,38692,TEST FSL, ITEM001-0408-01, 00408-01, 00408-01, 00408-01, 00408-01, 00408-01, ,1,  DEFAULTBIN, , ,manthan.doshi         06/13/2022,Expected Parts Not Received,MOBILE,WOI - 1695235, Inbound,FedEx,,,,170
PART #,SERIAL#,FIELD 3#,FIELD 4#,FIELD 5#,SR#,TEST QA ACCOUNT #103272,38693,TEST FSL, TestBranding, !@#$%^*()567, BARCODE, , , , 10000809,1,  DEFAULTBIN, , ,manthan.doshi         06/13/2022,Stock Expired,MOBILE,WOI - 1695235, Inbound,FedEx,,,,170
PART #,SERIAL#,FIELD 3#,FIELD 4#,FIELD 5#,SR#,TEST QA ACCOUNT #103272,38694,TEST FSL, PART 10327206, PART 10327206, , , , , 10000698,1,  DEFAULTBIN, 31828363, 09/16/2020,manthan.doshi         06/13/2022,Unexpected Receipt,TEST,WOI - 1335372, FSL Inventory Report,,,,,170
PART #,SERIAL#,FIELD 3#,FIELD 4#,FIELD 5#,SR#,TEST QA ACCOUNT #103272,39171,TEST FSL, TEST PART 10327202, TEST PART 10327202, , , , , ,1,  DEFAULTBIN, , ,manthan.doshi         06/29/2022,Stock Out,,, Direct Quarantine,FedEx,03214646645,,,170
PART #,SERIAL#,FIELD 3#,FIELD 4#,FIELD 5#,SR#,TEST QA ACCOUNT #103272,40810,TEST FSL, ITEM001-0131-01, 00131-01, 00131-01, 00131-01, 00131-01, 00131-01, ,2,  PUTAWAY, 32485208, 08/09/2022,samyakqa         08/09/2022,Expected Parts Not Received,MOBILE,WOI - 1723971, FSL Inventory Report,,,,,170
PART #,SERIAL#,FIELD 3#,FIELD 4#,FIELD 5#,SR#,TEST QA ACCOUNT #103272,40811,TEST FSL, ITEM001-0131-01, 00131-01, 00131-01, 00131-01, 00131-01, 00131-01, ,2,  PUTAWAY, 32485245, 08/09/2022,samyakqa         08/09/2022,Expected Parts Not Received,MOBILE,WOI - 1723976, FSL Inventory Report,,,,,170
PART #,SERIAL#,FIELD 3#,FIELD 4#,FIELD 5#,SR#,TEST QA ACCOUNT #103272,40918,TEST FSL, ITEM001-0131-01, 00131-01, 00131-01, 00131-01, 00131-01, 00131-01, ,1,  DEFAULTBIN, , ,samyakqa         08/12/2022,Unexpected Receipt,MOBILE,, Direct Quarantine,FedEx,987654344334,,,170
PART #,SERIAL#,FIELD 3#,FIELD 4#,FIELD 5#,SR#,TEST QA ACCOUNT #103272,40919,TEST FSL, ITEM001-0228-01, 00228-01, 00228-01, 00228-01, 00228-01, 00228-01, ,1,  DEFAULTBIN, , ,samyakqa         08/12/2022,Part Details Don’t Match ASN,,WOI - 1725699, Inbound,FedEx,987654344334,,,170
PART #,SERIAL#,FIELD 3#,FIELD 4#,FIELD 5#,SR#,TEST QA ACCOUNT #103272,41440,TEST FSL, PART 10327201, PART 10327201, PART API 10327201, , PART API 10327201, PART API 10327201, ,4,  PUTAWAY, 32506737, 08/30/2022,parth.doshi         08/30/2022,Stock Out,MOBILE,WOI - 1732613, FSL Inventory Report,,,,,170
PART #,SERIAL#,FIELD 3#,FIELD 4#,FIELD 5#,SR#,TEST QA ACCOUNT #103272,41722,TEST FSL, ITEM001-0131-01, 00131-01, 00131-01, 00131-01, 00131-01, 00131-01, ,1,  DEFAULTBIN, , ,mukund.thakkar         09/08/2022,Adjustment-PI/CC,MOBILE,WOI - 1738358, Inbound,,,,,170
PART #,SERIAL#,FIELD 3#,FIELD 4#,FIELD 5#,SR#,TEST QA ACCOUNT #103272,42050,TEST FSL, PART 10327203, PART 10327203, PART API 10327203, PART API 10327203, PART API 10327203, PART API 10327203, 10000381,1,  DEFAULTBIN, 31657076, 05/04/2020,samyakqa         09/16/2022,Part Details Don’t Match ASN,MOBILE,PU# - 12453512, Outbound,,,,,170
PART #,SERIAL#,FIELD 3#,FIELD 4#,FIELD 5#,SR#,TEST QA ACCOUNT #103272,43902,TEST FSL, 0516 est, 002020-19, , , , , ,1,  DEFAULTBIN, , ,mobile         11/25/2022,Stock Out,,, Direct Quarantine,FedEx,012346789,,,170
PART #,SERIAL#,FIELD 3#,FIELD 4#,FIELD 5#,SR#,TEST QA ACCOUNT #103272,47844,TEST FSL, , Part_10327201, , , , , ,1,  DEFAULTBIN, , ,mobile         04/10/2023,Unexpected Receipt,TEST,, Direct Quarantine,FedEx,1254782145,test,,170
PART #,SERIAL#,FIELD 3#,FIELD 4#,FIELD 5#,SR#,TEST QA ACCOUNT #103272,,,,,,,,,,,,,,,,,,,,,,170,170

